transaction_id,transaction_date,transaction_time,store_code,store_name,city,state,country,item_name,category,subcategory,size,quantity,unit_price,line_total,customer_name,loyalty_tier
10536,2024-06-25,12:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10537,2024-06-25,07:15,ST008,West End,Brisbane,QLD,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,,
10537,2024-06-25,07:15,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10538,2024-06-26,08:00,ST004,George St,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Sam Wright,Gold
10539,2024-06-26,19:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,Lily King,Silver
10540,2024-06-26,13:00,ST005,Surry Hills,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10541,2024-06-26,13:45,ST004,George St,Sydney,NSW,Australia,Smoked Salmon Bagel,Sandwich,Cold,regular,1,10.0,10.0,Tom Green,Silver
10541,2024-06-26,13:45,ST004,George St,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Tom Green,Silver
10541,2024-06-26,13:45,ST004,George St,Sydney,NSW,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,Tom Green,Silver
10542,2024-06-27,07:15,ST008,West End,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10543,2024-06-27,08:00,ST003,Fitzroy,Melbourne,VIC,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10543,2024-06-27,08:00,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10544,2024-06-28,12:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ben Hall,Silver
10545,2024-06-28,17:30,ST003,Fitzroy,Melbourne,VIC,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,,
10546,2024-06-29,18:30,ST004,George St,Sydney,NSW,Australia,Chicken Pesto Panini,Sandwich,Hot,regular,1,9.5,9.5,Ben Hall,Silver
10547,2024-06-29,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Isabella Anderson,Silver
10547,2024-06-29,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Isabella Anderson,Silver
10548,2024-06-30,08:15,ST004,George St,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Ethan White,Silver
10548,2024-06-30,08:15,ST004,George St,Sydney,NSW,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Ethan White,Silver
10549,2024-06-30,07:00,ST002,Southbank,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Max Young,Bronze
10549,2024-06-30,07:00,ST002,Southbank,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Max Young,Bronze
10549,2024-06-30,07:00,ST002,Southbank,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Max Young,Bronze
10550,2024-07-01,15:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10551,2024-07-01,08:15,ST006,Bondi,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10551,2024-07-01,08:15,ST006,Bondi,Sydney,NSW,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10552,2024-07-01,12:00,ST006,Bondi,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,,
10552,2024-07-01,12:00,ST006,Bondi,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10552,2024-07-01,12:00,ST006,Bondi,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10553,2024-07-01,14:45,ST011,Glenelg,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,2,5.8,11.6,,
10554,2024-07-02,06:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Zoe Allen,Gold
10554,2024-07-02,06:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,2,4.8,9.6,Zoe Allen,Gold
10555,2024-07-02,08:45,ST003,Fitzroy,Melbourne,VIC,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10556,2024-07-02,20:30,ST012,Norwood,Adelaide,SA,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10556,2024-07-02,20:30,ST012,Norwood,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10557,2024-07-02,15:00,ST011,Glenelg,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,2,6.0,12.0,,
10557,2024-07-02,15:00,ST011,Glenelg,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10557,2024-07-02,15:00,ST011,Glenelg,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10558,2024-07-03,07:45,ST011,Glenelg,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10559,2024-07-03,19:30,ST002,Southbank,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,James Davis,Bronze
10559,2024-07-03,19:30,ST002,Southbank,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,James Davis,Bronze
10560,2024-07-03,08:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10561,2024-07-04,11:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Amelia Harris,Bronze
10562,2024-07-04,09:45,ST010,Adelaide Central,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Harper Thompson,Bronze
10563,2024-07-04,16:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,,
10564,2024-07-05,08:15,ST008,West End,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,2,5.5,11.0,William Taylor,Gold
10565,2024-07-05,08:45,ST010,Adelaide Central,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Ethan White,Silver
10566,2024-07-05,13:45,ST005,Surry Hills,Sydney,NSW,Australia,Double Espresso,Coffee,Espresso,double,2,4.5,9.0,,
10567,2024-07-06,19:15,ST005,Surry Hills,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10567,2024-07-06,19:15,ST005,Surry Hills,Sydney,NSW,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10568,2024-07-06,16:15,ST003,Fitzroy,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10569,2024-07-06,07:30,ST003,Fitzroy,Melbourne,VIC,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,Lily King,Silver
10569,2024-07-06,07:30,ST003,Fitzroy,Melbourne,VIC,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,Lily King,Silver
10570,2024-07-07,10:45,ST006,Bondi,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,,
10571,2024-07-07,07:45,ST006,Bondi,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10571,2024-07-07,07:45,ST006,Bondi,Sydney,NSW,Australia,Earl Grey,Tea,Black Tea,regular,1,4.0,4.0,,
10571,2024-07-07,07:45,ST006,Bondi,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10572,2024-07-07,07:15,ST012,Norwood,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,2,4.8,9.6,Sophia Miller,Gold
10573,2024-07-08,08:45,ST006,Bondi,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10573,2024-07-08,08:45,ST006,Bondi,Sydney,NSW,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10574,2024-07-08,08:00,ST008,West End,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10574,2024-07-08,08:00,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10575,2024-07-08,07:45,ST005,Surry Hills,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10576,2024-07-08,09:15,ST011,Glenelg,Adelaide,SA,Australia,Matcha Latte,Tea,Specialty Tea,regular,2,5.8,11.6,,
10576,2024-07-08,09:15,ST011,Glenelg,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10577,2024-07-09,19:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Emma Smith,Gold
10577,2024-07-09,19:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Emma Smith,Gold
10578,2024-07-09,12:45,ST012,Norwood,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,James Davis,Bronze
10578,2024-07-09,12:45,ST012,Norwood,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,James Davis,Bronze
10578,2024-07-09,12:45,ST012,Norwood,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,James Davis,Bronze
10579,2024-07-10,09:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Ella Robinson,Silver
10579,2024-07-10,09:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Ella Robinson,Silver
10579,2024-07-10,09:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,Ella Robinson,Silver
10580,2024-07-10,09:15,ST008,West End,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10580,2024-07-10,09:15,ST008,West End,Brisbane,QLD,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,,
10580,2024-07-10,09:15,ST008,West End,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10581,2024-07-10,07:15,ST011,Glenelg,Adelaide,SA,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10581,2024-07-10,07:15,ST011,Glenelg,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,2,4.5,9.0,,
10581,2024-07-10,07:15,ST011,Glenelg,Adelaide,SA,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10582,2024-07-10,07:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10582,2024-07-10,07:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10583,2024-07-11,11:00,ST003,Fitzroy,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10584,2024-07-11,08:30,ST007,Queen St Mall,Brisbane,QLD,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10585,2024-07-11,19:15,ST004,George St,Sydney,NSW,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,Isabella Anderson,Silver
10585,2024-07-11,19:15,ST004,George St,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Isabella Anderson,Silver
10586,2024-07-12,13:00,ST002,Southbank,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10587,2024-07-12,09:30,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10588,2024-07-13,19:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Oliver Wilson,Silver
10588,2024-07-13,19:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Oliver Wilson,Silver
10588,2024-07-13,19:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Oliver Wilson,Silver
10589,2024-07-13,10:15,ST010,Adelaide Central,Adelaide,SA,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,,
10589,2024-07-13,10:15,ST010,Adelaide Central,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10590,2024-07-13,13:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10591,2024-07-13,07:15,ST012,Norwood,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10592,2024-07-14,09:00,ST011,Glenelg,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Zoe Allen,Gold
10593,2024-07-14,09:15,ST012,Norwood,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10593,2024-07-14,09:15,ST012,Norwood,Adelaide,SA,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10594,2024-07-14,19:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Sam Wright,Gold
10595,2024-07-15,19:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10595,2024-07-15,19:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10596,2024-07-15,07:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,Oliver Wilson,Silver
10597,2024-07-15,13:00,ST002,Southbank,Melbourne,VIC,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10597,2024-07-15,13:00,ST002,Southbank,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10597,2024-07-15,13:00,ST002,Southbank,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10598,2024-07-16,09:00,ST011,Glenelg,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10599,2024-07-16,14:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10600,2024-07-16,09:00,ST008,West End,Brisbane,QLD,Australia,Chicken Pesto Panini,Sandwich,Hot,regular,1,9.5,9.5,,
10601,2024-07-17,16:45,ST005,Surry Hills,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10602,2024-07-17,17:00,ST002,Southbank,Melbourne,VIC,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,,
10602,2024-07-17,17:00,ST002,Southbank,Melbourne,VIC,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,,
10603,2024-07-18,12:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Ava Jones,Silver
10604,2024-07-18,09:15,ST008,West End,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10605,2024-07-18,17:45,ST011,Glenelg,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10605,2024-07-18,17:45,ST011,Glenelg,Adelaide,SA,Australia,Sparkling Water,Beverage,Water,bottle,1,3.5,3.5,,
10605,2024-07-18,17:45,ST011,Glenelg,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10606,2024-07-19,12:15,ST004,George St,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10607,2024-07-19,19:30,ST010,Adelaide Central,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,William Taylor,Gold
10607,2024-07-19,19:30,ST010,Adelaide Central,Adelaide,SA,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,William Taylor,Gold
10608,2024-07-19,07:30,ST008,West End,Brisbane,QLD,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,,
10609,2024-07-20,10:45,ST010,Adelaide Central,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10609,2024-07-20,10:45,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10609,2024-07-20,10:45,ST010,Adelaide Central,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10610,2024-07-20,08:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Croissant,Pastry,Baked,regular,2,4.5,9.0,Max Young,Bronze
10610,2024-07-20,08:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Max Young,Bronze
10610,2024-07-20,08:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Max Young,Bronze
10611,2024-07-20,19:45,ST004,George St,Sydney,NSW,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10612,2024-07-20,18:30,ST011,Glenelg,Adelaide,SA,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,Leo Lee,Silver
10613,2024-07-20,12:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10614,2024-07-21,08:15,ST002,Southbank,Melbourne,VIC,Australia,Green Tea,Tea,Green Tea,regular,2,4.0,8.0,,
10615,2024-07-21,07:15,ST003,Fitzroy,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10615,2024-07-21,07:15,ST003,Fitzroy,Melbourne,VIC,Australia,Chai Latte,Tea,Specialty Tea,regular,2,5.2,10.4,,
10615,2024-07-21,07:15,ST003,Fitzroy,Melbourne,VIC,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10616,2024-07-21,08:45,ST012,Norwood,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10617,2024-07-21,19:00,ST004,George St,Sydney,NSW,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Sophia Miller,Gold
10618,2024-07-21,12:15,ST003,Fitzroy,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10619,2024-07-22,10:30,ST010,Adelaide Central,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Henry Garcia,Gold
10620,2024-07-22,08:00,ST002,Southbank,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10621,2024-07-23,18:30,ST005,Surry Hills,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Lucas Thomas,Bronze
10622,2024-07-23,09:00,ST008,West End,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10622,2024-07-23,09:00,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10623,2024-07-23,08:15,ST003,Fitzroy,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10623,2024-07-23,08:15,ST003,Fitzroy,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10624,2024-07-23,15:15,ST008,West End,Brisbane,QLD,Australia,Banana Bread,Pastry,Bread,slice,2,5.0,10.0,,
10624,2024-07-23,15:15,ST008,West End,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,2,5.5,11.0,,
10625,2024-07-24,07:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Liam Johnson,Silver
10626,2024-07-24,09:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10626,2024-07-24,09:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10627,2024-07-24,13:30,ST012,Norwood,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Aiden Clark,Bronze
10627,2024-07-24,13:30,ST012,Norwood,Adelaide,SA,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,Aiden Clark,Bronze
10628,2024-07-24,08:00,ST012,Norwood,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10629,2024-07-25,09:00,ST003,Fitzroy,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Oliver Wilson,Silver
10629,2024-07-25,09:00,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Oliver Wilson,Silver
10629,2024-07-25,09:00,ST003,Fitzroy,Melbourne,VIC,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,Oliver Wilson,Silver
10630,2024-07-25,09:30,ST004,George St,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Liam Johnson,Silver
10631,2024-07-26,13:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10631,2024-07-26,13:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10632,2024-07-26,20:00,ST010,Adelaide Central,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,2,5.8,11.6,,
10632,2024-07-26,20:00,ST010,Adelaide Central,Adelaide,SA,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10632,2024-07-26,20:00,ST010,Adelaide Central,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10633,2024-07-27,12:15,ST008,West End,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Ethan White,Silver
10634,2024-07-27,10:30,ST003,Fitzroy,Melbourne,VIC,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10635,2024-07-27,13:15,ST008,West End,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10636,2024-07-27,13:30,ST012,Norwood,Adelaide,SA,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,Ava Jones,Silver
10636,2024-07-27,13:30,ST012,Norwood,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ava Jones,Silver
10637,2024-07-27,07:00,ST004,George St,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ella Robinson,Silver
10638,2024-07-28,12:30,ST003,Fitzroy,Melbourne,VIC,Australia,Earl Grey,Tea,Black Tea,regular,1,4.0,4.0,,
10639,2024-07-28,09:15,ST005,Surry Hills,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10640,2024-07-28,07:30,ST010,Adelaide Central,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,2,4.8,9.6,Liam Johnson,Silver
10641,2024-07-28,09:30,ST010,Adelaide Central,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10642,2024-07-29,12:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Max Young,Bronze
10642,2024-07-29,12:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Max Young,Bronze
10643,2024-07-29,12:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,Max Young,Bronze
10644,2024-07-30,07:15,ST004,George St,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Leo Lee,Silver
10644,2024-07-30,07:15,ST004,George St,Sydney,NSW,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,Leo Lee,Silver
10645,2024-07-30,08:15,ST002,Southbank,Melbourne,VIC,Australia,Ham & Cheese Toastie,Sandwich,Hot,regular,1,8.5,8.5,Tom Green,Silver
10645,2024-07-30,08:15,ST002,Southbank,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Tom Green,Silver
10646,2024-07-30,19:45,ST003,Fitzroy,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Amelia Harris,Bronze
10647,2024-07-31,08:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Charlotte Jackson,Gold
10648,2024-07-31,13:15,ST011,Glenelg,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Ben Hall,Silver
10648,2024-07-31,13:15,ST011,Glenelg,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Ben Hall,Silver
10649,2024-07-31,07:30,ST002,Southbank,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Isabella Anderson,Silver
10649,2024-07-31,07:30,ST002,Southbank,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Isabella Anderson,Silver
10650,2024-07-31,13:00,ST006,Bondi,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10651,2024-08-01,10:15,ST004,George St,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10652,2024-08-01,10:00,ST004,George St,Sydney,NSW,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10652,2024-08-01,10:00,ST004,George St,Sydney,NSW,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10653,2024-08-02,06:15,ST005,Surry Hills,Sydney,NSW,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Ben Hall,Silver
10653,2024-08-02,06:15,ST005,Surry Hills,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Ben Hall,Silver
